year,area,age,gender,value
2015,Сюмсинский,30,female,48
2015,Увинский,30,female,219
2015,Шарканский,30,female,89
2015,Юкаменский,30,female,46
2015,Якшур-Бодьинский,30,female,167
2015,Ярский,30,female,72
2016,Всего по республике,30,female,12381
2016,Городские поселения,30,female,9124
2016,Сельская местность,30,female,3257
2016,г.Ижевск,30,female,6224
2016,Индустриальный район,30,female,1162
2016,Ленинский район,30,female,1199
2016,Октябрьский район,30,female,1280
2016,Первомайский район,30,female,1292
2016,Устиновский район,30,female,1291
2016,г.Воткинск,30,female,830
2016,г.Глазов,30,female,713
2016,г.Можга,30,female,444
2016,г.Сарапул,30,female,840
2016,Алнашский,30,female,89
2016,Балезинский,30,female,200
2016,Вавожский,30,female,82
2016,Воткинский,30,female,170
2016,Глазовский,30,female,101
2016,Граховский,30,female,39
2016,Дебёсский,30,female,72
2016,Завьяловский,30,female,629
2016,Игринский,30,female,233
2016,Камбарский,30,female,106
2016,г.Камбарка,30,female,73
2016,сельская местность,30,female,33
2016,Каракулинский,30,female,43
2016,Кезский,30,female,120
2016,Кизнерский,30,female,113
2016,Киясовский,30,female,41
2016,Красногорский,30,female,25
2016,Малопургинский,30,female,252
2016,Можгинский,30,female,150
2016,Сарапульский,30,female,181
2016,Селтинский,30,female,72
2016,Сюмсинский,30,female,52
2016,Увинский,30,female,248
2016,Шарканский,30,female,84
2016,Юкаменский,30,female,33
2016,Якшур-Бодьинский,30,female,141
2016,Ярский,30,female,54
2012,Всего по республике,31,female,12032
2012,Городские поселения,31,female,9055
2012,Сельская местность,31,female,2977
2012,г.Ижевск,31,female,5578
2012,Индустриальный район,31,female,907
2012,Ленинский район,31,female,1095
2012,Октябрьский район,31,female,1128
2012,Первомайский район,31,female,1169
2012,Устиновский район,31,female,1279
2012,г.Воткинск,31,female,852
2012,г.Глазов,31,female,814
2012,г.Можга,31,female,399
2012,г.Сарапул,31,female,816
2012,Алнашский,31,female,136
2012,Балезинский,31,female,259
2012,пгт Балезино,31,female,146
2012,сельская местность,31,female,113
2012,Вавожский,31,female,105
2012,Воткинский,31,female,167
2012,пгт Новый,31,female,36
2012,сельская местность,31,female,131
2012,Глазовский,31,female,104
2012,Граховский,31,female,34
2012,Дебёсский,31,female,96
2012,Завьяловский,31,female,477
2012,Игринский,31,female,268
2012,пгт Игра,31,female,186
2012,сельская местность,31,female,82
2012,Камбарский,31,female,86
2012,г.Камбарка,31,female,47
2012,сельская местность,31,female,39
2012,Каракулинский,31,female,77
2012,Кезский,31,female,152
2012,Кизнерский,31,female,124
2012,Киясовский,31,female,40
2012,Красногорский,31,female,57
2012,Малопургинский,31,female,201
2012,Можгинский,31,female,152
2012,Сарапульский,31,female,181
2012,Селтинский,31,female,75
2012,Сюмсинский,31,female,93
2012,Увинский,31,female,283
2012,пгт Ува,31,female,181
2012,сельская местность,31,female,102
2012,Шарканский,31,female,139
2012,Юкаменский,31,female,49
2012,Якшур-Бодьинский,31,female,148
2012,Ярский,31,female,70
2013,Всего по республике,31,female,11865
2013,Городские поселения,31,female,8353
2013,Сельская местность,31,female,3512
2013,г.Ижевск,31,female,5442
2013,Индустриальный район,31,female,1003
2013,Ленинский район,31,female,1023
2013,Октябрьский район,31,female,1099
2013,Первомайский район,31,female,1094
2013,Устиновский район,31,female,1223
2013,г.Воткинск,31,female,792
2013,г.Глазов,31,female,816
2013,г.Можга,31,female,429
2013,г.Сарапул,31,female,796
2013,Алнашский,31,female,108
2013,Балезинский,31,female,226
2013,Вавожский,31,female,88
2013,Воткинский,31,female,179
2013,Глазовский,31,female,112
2013,Граховский,31,female,50
2013,Дебёсский,31,female,93
2013,Завьяловский,31,female,488
2013,Игринский,31,female,256
2013,Камбарский,31,female,113
2013,г.Камбарка,31,female,78
2013,сельская местность,31,female,35
2013,Каракулинский,31,female,83
2013,Кезский,31,female,119
2013,Кизнерский,31,female,105
2013,Киясовский,31,female,41
2013,Красногорский,31,female,70
2013,Малопургинский,31,female,248
2013,Можгинский,31,female,182
2013,Сарапульский,31,female,169
2013,Селтинский,31,female,78
2013,Сюмсинский,31,female,84
2013,Увинский,31,female,260
2013,Шарканский,31,female,132
2013,Юкаменский,31,female,46
2013,Якшур-Бодьинский,31,female,155
2013,Ярский,31,female,105
2014,Всего по республике,31,female,11872
2014,Городские поселения,31,female,8576
2014,Сельская местность,31,female,3296
2014,г.Ижевск,31,female,5677
2014,Индустриальный район,31,female,1045
2014,Ленинский район,31,female,1091
2014,Октябрьский район,31,female,1144
2014,Первомайский район,31,female,1134
2014,Устиновский район,31,female,1263
2014,г.Воткинск,31,female,822
2014,г.Глазов,31,female,766
2014,г.Можга,31,female,418
2014,г.Сарапул,31,female,811
2014,Алнашский,31,female,101
2014,Балезинский,31,female,214
2014,Вавожский,31,female,89
2014,Воткинский,31,female,187
2014,Глазовский,31,female,105
2014,Граховский,31,female,31
2014,Дебёсский,31,female,89
2014,Завьяловский,31,female,473
2014,Игринский,31,female,220
2014,Камбарский,31,female,105
2014,г.Камбарка,31,female,82
2014,сельская местность,31,female,23
2014,Каракулинский,31,female,55
2014,Кезский,31,female,136
2014,Кизнерский,31,female,103
2014,Киясовский,31,female,58
2014,Красногорский,31,female,51
2014,Малопургинский,31,female,258
2014,Можгинский,31,female,163
2014,Сарапульский,31,female,182
2014,Селтинский,31,female,64
2014,Сюмсинский,31,female,66
2014,Увинский,31,female,254
2014,Шарканский,31,female,106
2014,Юкаменский,31,female,63
2014,Якшур-Бодьинский,31,female,138
2014,Ярский,31,female,67
2015,Всего по республике,31,female,13210
2015,Городские поселения,31,female,9662
2015,Сельская местность,31,female,3548
2015,г.Ижевск,31,female,6574
2015,Индустриальный район,31,female,1216
2015,Ленинский район,31,female,1250
2015,Октябрьский район,31,female,1354
2015,Первомайский район,31,female,1377
2015,Устиновский район,31,female,1377
2015,г.Воткинск,31,female,878
2015,г.Глазов,31,female,855
2015,г.Можга,31,female,435
2015,г.Сарапул,31,female,840
2015,Алнашский,31,female,112
2015,Балезинский,31,female,232
2015,Вавожский,31,female,120
2015,Воткинский,31,female,202
2015,Глазовский,31,female,100
2015,Граховский,31,female,31
2015,Дебёсский,31,female,81
2015,Завьяловский,31,female,574
2015,Игринский,31,female,263
2015,Камбарский,31,female,96
2015,г.Камбарка,31,female,80
2015,сельская местность,31,female,16
2015,Каракулинский,31,female,60
2015,Кезский,31,female,160
2015,Кизнерский,31,female,118
2015,Киясовский,31,female,64
2015,Красногорский,31,female,46
2015,Малопургинский,31,female,252
2015,Можгинский,31,female,173
2015,Сарапульский,31,female,197
2015,Селтинский,31,female,58
2015,Сюмсинский,31,female,55
2015,Увинский,31,female,259
2015,Шарканский,31,female,118
2015,Юкаменский,31,female,48
2015,Якшур-Бодьинский,31,female,145
2015,Ярский,31,female,64
2016,Всего по республике,31,female,12262
2016,Городские поселения,31,female,9125
2016,Сельская местность,31,female,3137
2016,г.Ижевск,31,female,6229
2016,Индустриальный район,31,female,1135
2016,Ленинский район,31,female,1268
2016,Октябрьский район,31,female,1310
2016,Первомайский район,31,female,1240
2016,Устиновский район,31,female,1276
2016,г.Воткинск,31,female,825
2016,г.Глазов,31,female,774
2016,г.Можга,31,female,397
2016,г.Сарапул,31,female,826
2016,Алнашский,31,female,103
2016,Балезинский,31,female,186
2016,Вавожский,31,female,90
2016,Воткинский,31,female,178
2016,Глазовский,31,female,77
2016,Граховский,31,female,41
2016,Дебёсский,31,female,72
2016,Завьяловский,31,female,577
2016,Игринский,31,female,222
2016,Камбарский,31,female,103
2016,г.Камбарка,31,female,74
2016,сельская местность,31,female,29
2016,Каракулинский,31,female,57
2016,Кезский,31,female,95
2016,Кизнерский,31,female,90
2016,Киясовский,31,female,55
2016,Красногорский,31,female,31
2016,Малопургинский,31,female,278
2016,Можгинский,31,female,130
2016,Сарапульский,31,female,160
2016,Селтинский,31,female,34
2016,Сюмсинский,31,female,52
2016,Увинский,31,female,212
2016,Шарканский,31,female,88
2016,Юкаменский,31,female,43
2016,Якшур-Бодьинский,31,female,165
2016,Ярский,31,female,72
2012,Всего по республике,32,female,11669
2012,Городские поселения,32,female,8722
2012,Сельская местность,32,female,2947
2012,г.Ижевск,32,female,5280
2012,Индустриальный район,32,female,952
2012,Ленинский район,32,female,978
2012,Октябрьский район,32,female,1086
2012,Первомайский район,32,female,1128
2012,Устиновский район,32,female,1136
2012,г.Воткинск,32,female,861
2012,г.Глазов,32,female,817
2012,г.Можга,32,female,367
2012,г.Сарапул,32,female,746
2012,Алнашский,32,female,140
2012,Балезинский,32,female,275
2012,пгт Балезино,32,female,159
2012,сельская местность,32,female,116
2012,Вавожский,32,female,113
2012,Воткинский,32,female,156
2012,пгт Новый,32,female,39
2012,сельская местность,32,female,117
2012,Глазовский,32,female,105
2012,Граховский,32,female,65
2012,Дебёсский,32,female,72
2012,Завьяловский,32,female,422
2012,Игринский,32,female,283
2012,пгт Игра,32,female,188
2012,сельская местность,32,female,95
2012,Камбарский,32,female,119
2012,г.Камбарка,32,female,82
2012,сельская местность,32,female,37
2012,Каракулинский,32,female,79
2012,Кезский,32,female,129
2012,Кизнерский,32,female,128
2012,Киясовский,32,female,73
2012,Красногорский,32,female,51
2012,Малопургинский,32,female,210
2012,Можгинский,32,female,141
2012,Сарапульский,32,female,184
2012,Селтинский,32,female,72
2012,Сюмсинский,32,female,86
2012,Увинский,32,female,278
2012,пгт Ува,32,female,183
2012,сельская местность,32,female,95
2012,Шарканский,32,female,131
2012,Юкаменский,32,female,41
2012,Якшур-Бодьинский,32,female,146
2012,Ярский,32,female,99
2013,Всего по республике,32,female,11911
2013,Городские поселения,32,female,8487
2013,Сельская местность,32,female,3424
2013,г.Ижевск,32,female,5579
2013,Индустриальный район,32,female,913
2013,Ленинский район,32,female,1096
2013,Октябрьский район,32,female,1124
2013,Первомайский район,32,female,1164
2013,Устиновский район,32,female,1282
2013,г.Воткинск,32,female,848
2013,г.Глазов,32,female,785
2013,г.Можга,32,female,400
2013,г.Сарапул,32,female,803
2013,Алнашский,32,female,136
2013,Балезинский,32,female,251
2013,Вавожский,32,female,104
2013,Воткинский,32,female,167
2013,Глазовский,32,female,103
2013,Граховский,32,female,28
2013,Дебёсский,32,female,94
2013,Завьяловский,32,female,477
2013,Игринский,32,female,263
2013,Камбарский,32,female,83
2013,г.Камбарка,32,female,46
2013,сельская местность,32,female,37
2013,Каракулинский,32,female,77
2013,Кезский,32,female,151
2013,Кизнерский,32,female,119
2013,Киясовский,32,female,34
2013,Красногорский,32,female,55
2013,Малопургинский,32,female,194
2013,Можгинский,32,female,147
2013,Сарапульский,32,female,178
2013,Селтинский,32,female,75
2013,Сюмсинский,32,female,89
2013,Увинский,32,female,275
2013,Шарканский,32,female,132
2013,Юкаменский,32,female,47
2013,Якшур-Бодьинский,32,female,152
2013,Ярский,32,female,65
2014,Всего по республике,32,female,11814
2014,Городские поселения,32,female,8379
2014,Сельская местность,32,female,3435
2014,г.Ижевск,32,female,5473
2014,Индустриальный район,32,female,1019
2014,Ленинский район,32,female,1028
2014,Октябрьский район,32,female,1098
2014,Первомайский район,32,female,1097
2014,Устиновский район,32,female,1231
2014,г.Воткинск,32,female,791
2014,г.Глазов,32,female,816
2014,г.Можга,32,female,426
2014,г.Сарапул,32,female,799
2014,Алнашский,32,female,110
2014,Балезинский,32,female,225
2014,Вавожский,32,female,81
2014,Воткинский,32,female,184
2014,Глазовский,32,female,109
2014,Граховский,32,female,44
2014,Дебёсский,32,female,88
2014,Завьяловский,32,female,466
2014,Игринский,32,female,258
2014,Камбарский,32,female,113
2014,г.Камбарка,32,female,74
2014,сельская местность,32,female,39
2014,Каракулинский,32,female,81
2014,Кезский,32,female,120
2014,Кизнерский,32,female,109
2014,Киясовский,32,female,37
2014,Красногорский,32,female,67
2014,Малопургинский,32,female,248
2014,Можгинский,32,female,184
2014,Сарапульский,32,female,159
2014,Селтинский,32,female,74
2014,Сюмсинский,32,female,80
2014,Увинский,32,female,253
2014,Шарканский,32,female,128
2014,Юкаменский,32,female,45
2014,Якшур-Бодьинский,32,female,150
2014,Ярский,32,female,96
2015,Всего по республике,32,female,11785
2015,Городские поселения,32,female,8587
2015,Сельская местность,32,female,3198
2015,г.Ижевск,32,female,5710
2015,Индустриальный район,32,female,1063
2015,Ленинский район,32,female,1094
2015,Октябрьский район,32,female,1147
2015,Первомайский район,32,female,1134
2015,Устиновский район,32,female,1272
2015,г.Воткинск,32,female,823
2015,г.Глазов,32,female,761
2015,г.Можга,32,female,418
2015,г.Сарапул,32,female,798
2015,Алнашский,32,female,102
2015,Балезинский,32,female,190
2015,Вавожский,32,female,89
2015,Воткинский,32,female,173
2015,Глазовский,32,female,103
2015,Граховский,32,female,31
2015,Дебёсский,32,female,88
2015,Завьяловский,32,female,481
2015,Игринский,32,female,210
2015,Камбарский,32,female,102
2015,г.Камбарка,32,female,77
2015,сельская местность,32,female,25
2015,Каракулинский,32,female,51
2015,Кезский,32,female,124
2015,Кизнерский,32,female,104
2015,Киясовский,32,female,59
2015,Красногорский,32,female,53
2015,Малопургинский,32,female,261
2015,Можгинский,32,female,150
2015,Сарапульский,32,female,183
2015,Селтинский,32,female,60
2015,Сюмсинский,32,female,59
2015,Увинский,32,female,243
2015,Шарканский,32,female,98
2015,Юкаменский,32,female,61
2015,Якшур-Бодьинский,32,female,132
2015,Ярский,32,female,68
2016,Всего по республике,32,female,13103
2016,Городские поселения,32,female,9621
2016,Сельская местность,32,female,3482
2016,г.Ижевск,32,female,6546
2016,Индустриальный район,32,female,1213
2016,Ленинский район,32,female,1248
2016,Октябрьский район,32,female,1346
2016,Первомайский район,32,female,1367
2016,Устиновский район,32,female,1372
2016,г.Воткинск,32,female,883
2016,г.Глазов,32,female,844
2016,г.Можга,32,female,435
2016,г.Сарапул,32,female,830
2016,Алнашский,32,female,107
2016,Балезинский,32,female,232
2016,Вавожский,32,female,115
2016,Воткинский,32,female,198
2016,Глазовский,32,female,100
2016,Граховский,32,female,27
2016,Дебёсский,32,female,80
2016,Завьяловский,32,female,602
2016,Игринский,32,female,264
2016,Камбарский,32,female,100
2016,г.Камбарка,32,female,83
2016,сельская местность,32,female,17
2016,Каракулинский,32,female,55
2016,Кезский,32,female,157
2016,Кизнерский,32,female,117
2016,Киясовский,32,female,62
2016,Красногорский,32,female,42
2016,Малопургинский,32,female,247
2016,Можгинский,32,female,161
2016,Сарапульский,32,female,188
2016,Селтинский,32,female,50
2016,Сюмсинский,32,female,45
2016,Увинский,32,female,247
2016,Шарканский,32,female,117
2016,Юкаменский,32,female,45
2016,Якшур-Бодьинский,32,female,145
2016,Ярский,32,female,62
2012,Всего по республике,33,female,11849
2012,Городские поселения,33,female,8748
2012,Сельская местность,33,female,3101
2012,г.Ижевск,33,female,5324
2012,Индустриальный район,33,female,933
2012,Ленинский район,33,female,925
2012,Октябрьский район,33,female,1098
2012,Первомайский район,33,female,1160
2012,Устиновский район,33,female,1208
2012,г.Воткинск,33,female,834
2012,г.Глазов,33,female,807
2012,г.Можга,33,female,377
2012,г.Сарапул,33,female,818
2012,Алнашский,33,female,149
2012,Балезинский,33,female,239
2012,пгт Балезино,33,female,120
2012,сельская местность,33,female,119
2012,Вавожский,33,female,120
2012,Воткинский,33,female,179
2012,пгт Новый,33,female,58
2012,сельская местность,33,female,121
2012,Глазовский,33,female,123
2012,Граховский,33,female,46
2012,Дебёсский,33,female,83
2012,Завьяловский,33,female,446
2012,Игринский,33,female,277
2012,пгт Игра,33,female,176
2012,сельская местность,33,female,101
2012,Камбарский,33,female,123
2012,г.Камбарка,33,female,86
2012,сельская местность,33,female,37
2012,Каракулинский,33,female,99
2012,Кезский,33,female,142
2012,Кизнерский,33,female,153
2012,Киясовский,33,female,48
2012,Красногорский,33,female,53
2012,Малопургинский,33,female,208
2012,Можгинский,33,female,186
2012,Сарапульский,33,female,180
2012,Селтинский,33,female,59
2012,Сюмсинский,33,female,75
2012,Увинский,33,female,255
2012,пгт Ува,33,female,148
2012,сельская местность,33,female,107
2012,Шарканский,33,female,131
2012,Юкаменский,33,female,62
2012,Якшур-Бодьинский,33,female,157
2012,Ярский,33,female,96
2013,Всего по республике,33,female,11599
2013,Городские поселения,33,female,8187
2013,Сельская местность,33,female,3412
2013,г.Ижевск,33,female,5278
2013,Индустриальный район,33,female,957
2013,Ленинский район,33,female,979
2013,Октябрьский район,33,female,1082
2013,Первомайский район,33,female,1122
2013,Устиновский район,33,female,1138
2013,г.Воткинск,33,female,865
2013,г.Глазов,33,female,813
2013,г.Можга,33,female,368
2013,г.Сарапул,33,female,739
2013,Алнашский,33,female,137
2013,Балезинский,33,female,273
2013,Вавожский,33,female,111
2013,Воткинский,33,female,150
2013,Глазовский,33,female,103
2013,Граховский,33,female,63
2013,Дебёсский,33,female,70
2013,Завьяловский,33,female,426
2013,Игринский,33,female,280
2013,Камбарский,33,female,116
2013,г.Камбарка,33,female,82
2013,сельская местность,33,female,34
2013,Каракулинский,33,female,80
2013,Кезский,33,female,123
2013,Кизнерский,33,female,124
2013,Киясовский,33,female,66
2013,Красногорский,33,female,47
2013,Малопургинский,33,female,210
2013,Можгинский,33,female,134
2013,Сарапульский,33,female,184
2013,Селтинский,33,female,70
2013,Сюмсинский,33,female,89
2013,Увинский,33,female,268
2013,Шарканский,33,female,131
2013,Юкаменский,33,female,41
2013,Якшур-Бодьинский,33,female,144
2013,Ярский,33,female,96
2014,Всего по республике,33,female,11834
2014,Городские поселения,33,female,8497
2014,Сельская местность,33,female,3337
2014,г.Ижевск,33,female,5591
2014,Индустриальный район,33,female,926
2014,Ленинский район,33,female,1097
2014,Октябрьский район,33,female,1119
2014,Первомайский район,33,female,1162
2014,Устиновский район,33,female,1287
2014,г.Воткинск,33,female,853
2014,г.Глазов,33,female,802
2014,г.Можга,33,female,415
2014,г.Сарапул,33,female,793
2014,Алнашский,33,female,130
2014,Балезинский,33,female,246
2014,Вавожский,33,female,99
2014,Воткинский,33,female,168
2014,Глазовский,33,female,94
2014,Граховский,33,female,25
2014,Дебёсский,33,female,86
2014,Завьяловский,33,female,455
2014,Игринский,33,female,253
2014,Камбарский,33,female,80
2014,г.Камбарка,33,female,43
2014,сельская местность,33,female,37
2014,Каракулинский,33,female,74
2014,Кезский,33,female,150
2014,Кизнерский,33,female,116
2014,Киясовский,33,female,34
2014,Красногорский,33,female,53
2014,Малопургинский,33,female,201
2014,Можгинский,33,female,139
2014,Сарапульский,33,female,170
2014,Селтинский,33,female,70
2014,Сюмсинский,33,female,84
2014,Увинский,33,female,266
2014,Шарканский,33,female,132
2014,Юкаменский,33,female,45
2014,Якшур-Бодьинский,33,female,148
2014,Ярский,33,female,62
2015,Всего по республике,33,female,11731
2015,Городские поселения,33,female,8371
2015,Сельская местность,33,female,3360
2015,г.Ижевск,33,female,5503
2015,Индустриальный район,33,female,1036
2015,Ленинский район,33,female,1030
2015,Октябрьский район,33,female,1101
2015,Первомайский район,33,female,1097
2015,Устиновский район,33,female,1239
2015,г.Воткинск,33,female,779
2015,г.Глазов,33,female,809
2015,г.Можга,33,female,423
2015,г.Сарапул,33,female,785
2015,Алнашский,33,female,106
2015,Балезинский,33,female,218
2015,Вавожский,33,female,80
2015,Воткинский,33,female,176
2015,Глазовский,33,female,102
2015,Граховский,33,female,44
2015,Дебёсский,33,female,85
2015,Завьяловский,33,female,490
2015,Игринский,33,female,249
2015,Камбарский,33,female,109
2015,г.Камбарка,33,female,72
2015,сельская местность,33,female,37
2015,Каракулинский,33,female,73
2015,Кезский,33,female,113
2015,Кизнерский,33,female,113
2015,Киясовский,33,female,34
2015,Красногорский,33,female,68
2015,Малопургинский,33,female,247
2015,Можгинский,33,female,173
2015,Сарапульский,33,female,155
2015,Селтинский,33,female,66
2015,Сюмсинский,33,female,78
2015,Увинский,33,female,249
2015,Шарканский,33,female,122
2015,Юкаменский,33,female,45
2015,Якшур-Бодьинский,33,female,146
2015,Ярский,33,female,91
2016,Всего по республике,33,female,11719
2016,Городские поселения,33,female,8556
2016,Сельская местность,33,female,3163
2016,г.Ижевск,33,female,5713
2016,Индустриальный район,33,female,1066
2016,Ленинский район,33,female,1098
2016,Октябрьский район,33,female,1145
2016,Первомайский район,33,female,1131
2016,Устиновский район,33,female,1273
2016,г.Воткинск,33,female,822
2016,г.Глазов,33,female,753
2016,г.Можга,33,female,423
2016,г.Сарапул,33,female,767
2016,Алнашский,33,female,103
2016,Балезинский,33,female,187
2016,Вавожский,33,female,89
2016,Воткинский,33,female,172
2016,Глазовский,33,female,97
2016,Граховский,33,female,26
2016,Дебёсский,33,female,82
2016,Завьяловский,33,female,514
2016,Игринский,33,female,209
2016,Камбарский,33,female,104
2016,г.Камбарка,33,female,78
2016,сельская местность,33,female,26
2016,Каракулинский,33,female,45
2016,Кезский,33,female,123
2016,Кизнерский,33,female,100
2016,Киясовский,33,female,53
2016,Красногорский,33,female,52
2016,Малопургинский,33,female,254
2016,Можгинский,33,female,150
2016,Сарапульский,33,female,183
2016,Селтинский,33,female,54
2016,Сюмсинский,33,female,60
2016,Увинский,33,female,238
2016,Шарканский,33,female,94
2016,Юкаменский,33,female,57
2016,Якшур-Бодьинский,33,female,132
2016,Ярский,33,female,63
2012,Всего по республике,34,female,11639
2012,Городские поселения,34,female,8601
2012,Сельская местность,34,female,3038
2012,г.Ижевск,34,female,5239
2012,Индустриальный район,34,female,865
2012,Ленинский район,34,female,969
2012,Октябрьский район,34,female,1065
2012,Первомайский район,34,female,1054
2012,Устиновский район,34,female,1286
2012,г.Воткинск,34,female,758
2012,г.Глазов,34,female,771
2012,г.Можга,34,female,393
2012,г.Сарапул,34,female,837
2012,Алнашский,34,female,129
2012,Балезинский,34,female,260
2012,пгт Балезино,34,female,133
2012,сельская местность,34,female,127
2012,Вавожский,34,female,125
2012,Воткинский,34,female,161
2012,пгт Новый,34,female,51
2012,сельская местность,34,female,110
2012,Глазовский,34,female,100
2012,Граховский,34,female,46
2012,Дебёсский,34,female,84
2012,Завьяловский,34,female,450
2012,Игринский,34,female,285
2012,пгт Игра,34,female,189
2012,сельская местность,34,female,96
2012,Камбарский,34,female,95
2012,г.Камбарка,34,female,66
2012,сельская местность,34,female,29
2012,Каракулинский,34,female,90
2012,Кезский,34,female,143
2012,Кизнерский,34,female,140
2012,Киясовский,34,female,71
2012,Красногорский,34,female,60
2012,Малопургинский,34,female,213
2012,Можгинский,34,female,142
2012,Сарапульский,34,female,154
2012,Селтинский,34,female,73
2012,Сюмсинский,34,female,85
2012,Увинский,34,female,266
2012,пгт Ува,34,female,164
2012,сельская местность,34,female,102
2012,Шарканский,34,female,135
2012,Юкаменский,34,female,68
2012,Якшур-Бодьинский,34,female,157
2012,Ярский,34,female,109
2013,Всего по республике,34,female,11758
2013,Городские поселения,34,female,8203
2013,Сельская местность,34,female,3555
2013,г.Ижевск,34,female,5313
2013,Индустриальный район,34,female,936
2013,Ленинский район,34,female,924
2013,Октябрьский район,34,female,1092
2013,Первомайский район,34,female,1153
2013,Устиновский район,34,female,1208
2013,г.Воткинск,34,female,828
2013,г.Глазов,34,female,807
2013,г.Можга,34,female,382
2013,г.Сарапул,34,female,802
2013,Алнашский,34,female,149
2013,Балезинский,34,female,235
2013,Вавожский,34,female,116
2013,Воткинский,34,female,179
2013,Глазовский,34,female,117
2013,Граховский,34,female,44
2013,Дебёсский,34,female,83
2013,Завьяловский,34,female,445
2013,Игринский,34,female,267
2013,Камбарский,34,female,118
2013,г.Камбарка,34,female,80
2013,сельская местность,34,female,38
2013,Каракулинский,34,female,100
2013,Кезский,34,female,136
2013,Кизнерский,34,female,142
2013,Киясовский,34,female,43
2013,Красногорский,34,female,51
2013,Малопургинский,34,female,209
2013,Можгинский,34,female,192
2013,Сарапульский,34,female,177
2013,Селтинский,34,female,58
2013,Сюмсинский,34,female,74
2013,Увинский,34,female,249
2013,Шарканский,34,female,131
2013,Юкаменский,34,female,59
2013,Якшур-Бодьинский,34,female,159
2013,Ярский,34,female,93
2014,Всего по республике,34,female,11553
2014,Городские поселения,34,female,8207
2014,Сельская местность,34,female,3346
2014,г.Ижевск,34,female,5303
2014,Индустриальный район,34,female,973
2014,Ленинский район,34,female,983
2014,Октябрьский район,34,female,1080
2014,Первомайский район,34,female,1122
2014,Устиновский район,34,female,1145
2014,г.Воткинск,34,female,865
2014,г.Глазов,34,female,834
2014,г.Можга,34,female,385
2014,г.Сарапул,34,female,738
2014,Алнашский,34,female,137
2014,Балезинский,34,female,260
2014,Вавожский,34,female,105
2014,Воткинский,34,female,145
2014,Глазовский,34,female,101
2014,Граховский,34,female,58
2014,Дебёсский,34,female,68
2014,Завьяловский,34,female,417
2014,Игринский,34,female,271
2014,Камбарский,34,female,115
2014,г.Камбарка,34,female,82
2014,сельская местность,34,female,33
2014,Каракулинский,34,female,75
2014,Кезский,34,female,117
2014,Кизнерский,34,female,118
2014,Киясовский,34,female,64
2014,Красногорский,34,female,44
2014,Малопургинский,34,female,208
2014,Можгинский,34,female,127
2014,Сарапульский,34,female,182
2014,Селтинский,34,female,65
2014,Сюмсинский,34,female,88
2014,Увинский,34,female,258
2014,Шарканский,34,female,132
2014,Юкаменский,34,female,37
2014,Якшур-Бодьинский,34,female,147
2014,Ярский,34,female,89
2015,Всего по республике,34,female,11777
2015,Городские поселения,34,female,8510
2015,Сельская местность,34,female,3267
2015,г.Ижевск,34,female,5616
2015,Индустриальный район,34,female,942
2015,Ленинский район,34,female,1098
2015,Октябрьский район,34,female,1121
2015,Первомайский район,34,female,1161
2015,Устиновский район,34,female,1294
2015,г.Воткинск,34,female,856
2015,г.Глазов,34,female,789
2015,г.Можга,34,female,415
2015,г.Сарапул,34,female,791
2015,Алнашский,34,female,124
2015,Балезинский,34,female,240
2015,Вавожский,34,female,97
2015,Воткинский,34,female,165
2015,Глазовский,34,female,89
2015,Граховский,34,female,26
2015,Дебёсский,34,female,84
2015,Завьяловский,34,female,470
2015,Игринский,34,female,245
2015,Камбарский,34,female,78
2015,г.Камбарка,34,female,43
2015,сельская местность,34,female,35
2015,Каракулинский,34,female,71
2015,Кезский,34,female,148
2015,Кизнерский,34,female,119
2015,Киясовский,34,female,28
2015,Красногорский,34,female,49
2015,Малопургинский,34,female,198
2015,Можгинский,34,female,123
2015,Сарапульский,34,female,165
2015,Селтинский,34,female,68
2015,Сюмсинский,34,female,83
2015,Увинский,34,female,268
2015,Шарканский,34,female,125
2015,Юкаменский,34,female,37
2015,Якшур-Бодьинский,34,female,145
2015,Ярский,34,female,65
2016,Всего по республике,34,female,11673
2016,Городские поселения,34,female,8330
2016,Сельская местность,34,female,3343
2016,г.Ижевск,34,female,5488
2016,Индустриальный район,34,female,1035
2016,Ленинский район,34,female,1030
2016,Октябрьский район,34,female,1096
2016,Первомайский район,34,female,1090
2016,Устиновский район,34,female,1237
2016,г.Воткинск,34,female,781
2016,г.Глазов,34,female,792
2016,г.Можга,34,female,423
2016,г.Сарапул,34,female,772
2016,Алнашский,34,female,106
2016,Балезинский,34,female,209
2016,Вавожский,34,female,77
2016,Воткинский,34,female,170
2016,Глазовский,34,female,90
2016,Граховский,34,female,43
2016,Дебёсский,34,female,84
2016,Завьяловский,34,female,526
2016,Игринский,34,female,252
2016,Камбарский,34,female,115
2016,г.Камбарка,34,female,74
2016,сельская местность,34,female,41
2016,Каракулинский,34,female,72
2016,Кезский,34,female,113
2016,Кизнерский,34,female,109
2016,Киясовский,34,female,30
2016,Красногорский,34,female,65
2016,Малопургинский,34,female,243
2016,Можгинский,34,female,170
2016,Сарапульский,34,female,157
2016,Селтинский,34,female,61
2016,Сюмсинский,34,female,78
2016,Увинский,34,female,250
2016,Шарканский,34,female,119
2016,Юкаменский,34,female,41
2016,Якшур-Бодьинский,34,female,147
2016,Ярский,34,female,90
